JAIME MARTINS,1127951,0,0,0,1,"[2251279068, 4826844366, 1962695941, 1158511417, 78194111, 35402769, 310485138, 1536791610, 255617445, 15143478, 15224867, 90420314, 19697415, 91045268, 56004741, 221011369, 4531940473, 492981803, 17883546, 769584, 395477244, 289853473, 42511388, 93684143, 2746089446, 20035593, 312653402, 3238219443, 2588038375, 1582341876, 14593090, 15880163, 15048404, 27673684, 196700737, 3068873639, 27711685, 14417215, 1436065976, 156411211, 19494203, 347503469, 17014461, 20536157, 2721095047, 3317470338, 44956541, 139162440, 19768193, 216776631, 21035409, 229612928, 29442313, 2446055448, 1624929692, 15108422, 383684079, 492653344, 14166714, 35050151, 26259576, 2311168786, 294548498, 2195199043, 282353281, 2778952080, 539570549, 6674012, 24149156, 3480676043, 20818625, 3307218826, 3188302292, 3104735252, 1712939281, 3298227398, 163562125, 2667257574, 501389799, 16228398, 1382360820, 173356522, 256542586, 62614267, 18825961, 459837183, 1444031642, 16549857, 178246193, 2382386612, 16905329, 2835886194, 421286008, 2344209337, 570705486, 545558899, 11167502, 3180956851, 25101704, 125333370, 2904804066, 75321229, 1220791675, 8660162, 14472428, 182383, 84534359, 504189785, 488200307, 52529345, 37514839, 20571756, 3064358595, 234584054, 2252691361, 15897147, 31312972, 27022632, 502135911, 19879313, 30364057, 66561957, 50374439, 500042487, 241382835, 262496778, 28958153, 1963547509, 567665280, 783214, 56505125, 38679388, 31311757, 32468665, 2397863467, 587811802, 38267947, 170288642, 15147397, 1960031863, 1358482735, 2942174203, 865514556, 618422965, 32306015, 185728888, 226813554, 15790639, 71331031, 1733467884, 107225406, 22461067, 2882404099, 2427421832, 15071058, 2391, 25521487, 16298441, 2802867446, 1203840834, 2216299843, 546605929, 14330980, 14415916, 16072024, 22412376, 14119066, 16731644, 18712750, 1418745782, 2347049341, 2317351705, 23449384, 250436086, 16596478, 2362637341, 42953537, 234905133, 2232593137, 1209608880, 61040833, 1372497270, 123994891, 154639081, 47091148, 183345613, 24017581, 792936745, 284072318, 28271655, 14714170, 18361412, 273124835, 33097999, 596823630, 17718149, 21970168, 5797422, 24216484, 133857490, 139824935, 7390862, 2745773432, 316389142, 180505807, 1227932454, 2545451330, 371051683, 15171297, 36803580, 94682674, 1003185421, 16736535, 867702739, 29330966, 44196397, 5943622, 49753110, 246352827, 22193651, 2266767896, 38471514, 187554919, 12719, 18780726, 255508854, 2463468541, 14283992, 596967074, 107150164, 10546842, 9006922, 3302, 33223, 38893130, 14155143, 601227859, 1833291, 1311821, 14268268, 15496862, 17497708, 167499429, 35184346, 298355972, 15885301, 19832170, 19681165, 28161405, 2451817404, 67658329, 114890849, 256573865, 443215941, 19596614, 113465580, 19798880, 17497382, 837078331, 152862026, 574023889, 455153815, 15150549, 1308173330, 87446593, 293768598, 585407419, 45291160, 599778005, 72878707, 19198709, 132021104, 16898499, 7975492, 13726052, 25683417, 37076822, 37533895, 29787275, 23890996, 21633725, 38242641, 36634562, 37702744, 38715825, 8479092, 40810505, 16959118, 24035144, 27522904, 41832554, 6695612, 33256769, 22392544, 40359516, 32590751, 26342864, 16251792, 43071439, 24213967, 16688272, 28236203, 43062994, 45522823, 40733857, 45307450, 46793814, 42765623, 39282606, 46184877, 23682153, 17957908, 17484123, 26160941, 19398293, 50188549, 47381892, 43361241, 54223119, 55492991, 55819014, 56110165, 19697188, 56711174, 56671706, 17493971, 57894302, 57932438, 59188242, 25658468, 59417652, 57919949, 58186013, 48492131, 54773167, 60069340, 59995430, 27061356, 57737385, 25300858, 58250737, 56018312, 20967198, 60160703, 60290812, 16675355, 38556862, 18994114, 24562033, 62105660, 62467026, 19350968, 33580590, 52730851, 18224372, 49702726, 22649795, 37988777, 28370511, 73528762, 21896961, 15502464, 85979856, 89082915, 82019819, 16584299, 86799370, 44877073, 82675854, 18269981, 134809883, 15557692, 198637686, 55533544, 240720963, 126763933, 19424799, 7541902, 101970002, 525862833, 2298494405, 1677319272, 147489180, 423329902, 12640502, 1687544916, 9840392, 97487983, 805617547, 43519478, 1927595072, 199879027, 771681, 2264291642, 2232637411, 2345466950, 2313151939, 82654268, 18334111, 479882621, 663273, 571206183, 96738801, 237209848, 554957186, 284191199, 362745245, 1542707718, 24227417, 15205371, 1924007096, 213821232, 9253522, 307201926, 250960263, 8752752, 2297545841, 174750956, 52415145, 65097376, 22167301, 66606337, 60468855, 67455290, 62232122, 14702533, 67602293, 67754130, 68055149, 56434771, 68196572, 67851843, 30464830, 21080244, 18735489, 68583558, 58436041, 18798421, 68932163, 3108931, 69602379, 11980052, 61645541, 70252521, 14366653, 70629263, 14673484, 70139975, 71211650, 47074552, 69769030, 38566425, 71267073, 68155735, 65200491, 15869898, 50052472, 14415020, 73035427, 69438376, 73034682, 73240448, 12053582, 15923012, 72678055, 73431583, 73517650, 73311897, 43734939, 62041340, 17945941, 26306691, 23520166, 15625615, 57351114, 44012114, 6477052, 56042409, 24261218, 75123418, 76079424, 14779719, 23592197, 19146776, 14353761, 56261194, 21391284, 77556710, 12480172, 68560333, 65279140, 77760482, 77795416, 78837571, 44637497, 69695011, 12271492, 18444765, 63223868, 71183820, 17164028, 62024410, 80918567, 78188122, 8573752, 18136076, 81754024, 39336402, 56283862, 16152326, 50960342, 82805921, 59140720, 22205974, 81042069, 83936158, 22451282, 70511073, 6271842, 14881638, 85425746, 17547309, 49518734, 16228699, 9146772, 15349767, 86761447, 84997965, 42447367, 42439336, 87312041, 15784644, 64049372, 28523116, 92196506, 92791980, 37043369, 92876280, 36296315, 59372392, 12371852, 23990062, 55010291, 20548117, 89397587, 97379109, 97911934, 13791942, 40465363, 17242369, 88113146, 17946387, 76096626, 102354101, 85486561, 2374911, 14077987, 18784142, 11521822, 100847586, 49821871, 108965724, 15614459, 52450322, 60870233, 22205660, 1853941, 36731873, 25093825, 93626588, 15377897, 37770881, 55629332, 25243347, 12651842, 97056661, 19312243, 116277382, 97458285, 117549442, 119398573, 121181594, 122204718, 120873591, 117395881, 122688596, 118465764, 118474591, 17720050, 52980613, 22608608, 54571548, 17955640, 86004271, 21007716, 116209429, 17990996, 122915087, 119103294, 128145831, 64511018, 113090022, 49456555, 13197002, 131872505, 121877873, 19952460, 14250105, 1305061, 17, 780198, 132146994, 18819681, 133137199, 685063, 135177506, 120417544, 134265979, 135254298, 121957328, 22152209, 138201956, 2692411, 758474, 10630802, 141249882, 129386007, 90471820, 88833855, 138356613, 122873092, 16565733, 14222589, 143524184, 145229463, 115566174, 25335635, 146962671, 14186477, 2378731, 130627163, 138883356, 145678322, 154297974, 18138149, 156593975, 93176565, 155009257, 135914598, 159796845, 160412343, 150977744, 130417659, 163318100, 165093341, 17096992, 165013947, 95829379, 128814002, 174347073, 117893936, 172482994, 21401604, 146151540, 137869628, 15745135, 176351803, 177081072, 9491292, 14157002, 179304714, 179688483, 14138343, 17909176, 182091768, 182553655, 48561843, 14117658, 182978128, 29302172, 81470665, 29156549, 112522665, 41807044, 161476569, 36614456, 48746407, 16751159, 85445817, 108105235, 46138555, 143326453, 187789899, 199428795, 35665006, 15628872, 206974198, 207824423, 29163293, 17642788, 205731830, 216860025, 74380347, 212261510, 218087445, 45319869, 205751735, 12687952, 204202049, 234056766, 76238636, 240091362, 239341764, 15317462, 244625981, 16008524, 12919632, 247936452, 248691541, 92828404, 132404515, 225521116, 250882269, 27194066, 257611033, 233692594, 25999493, 183886456, 266584504, 22406671, 184129034, 270770712, 17687293, 196986278, 284113136, 283894196, 14304618, 35618616, 31322042, 284774217, 22587135, 14900494, 179687505, 20407815, 299531590, 285953927, 28053641, 16404038, 175072770, 295802449, 309549036, 5923602, 204615882, 14213509, 13699542, 318897612, 271836159, 67736527, 15359099, 104649537, 152915908, 16430819, 242930365, 70988855, 172001555, 340090027, 31149442, 66710719, 262898420, 300667527, 341920985, 14776209, 20023299, 340532274, 53064033, 21169183, 123350595, 281345605, 110954152, 20061990, 21248225, 322900486, 367415424, 77171840, 137231374, 337595641, 372790239, 278311894, 343133679, 372524331, 379261323, 292736346, 384690753, 14050046, 245147909, 389374641, 18848086, 176062199, 397476686, 14350811, 16436500, 5409922, 403969616, 18920472, 421604953, 271214955, 405038597, 430857385, 162416527, 295494640, 38169939, 437071322, 424481396, 448375338, 392477097, 449236785, 357706763, 454601492, 460842495, 461863337, 455399727, 424470997, 311026801, 469074358, 298837142, 148242327, 17059618, 462444798, 480477823, 483279828, 485468871, 485937004, 489126198, 416479856, 188151960, 354992169, 324619439, 498480684, 500027432, 500238882, 429370122, 212887227, 478534051, 504837212, 26687124, 460747297, 512715351, 488547877, 446118123, 507678472, 91422525, 543409195, 544651485, 302697460, 547938623, 550716213, 545686840, 560706277, 561731013, 495647743, 579990472, 581361984, 22328258, 576608486, 14579415, 567664876, 592281696, 596631208, 597199217, 500288547, 614245915, 618549199, 597406788, 565553849, 628707751, 186195561, 631543362, 631507099, 23948757, 16263102, 620997505, 527449915, 626487709, 18564232, 295359668, 741665624, 741664488, 776567424, 776720143, 85266048, 786535339, 808771556, 815837269, 817399176, 289760011, 835192388, 836610722, 851143754, 858466622, 861903932, 815380520, 265518784, 233392415, 228119456, 532545676, 892717124, 824745350, 901597380, 544999967, 144740966, 886298564, 129879078, 611604250, 907270333, 737061666, 836042881, 600290324, 46165084, 30003959, 32840777, 308516960, 365525246, 918164706, 297645436, 336254440, 264069378, 263567220, 263598952, 332533126, 33930571, 21909739, 940451449, 60065479, 153214951, 121358314, 752415631, 359631633, 371222953, 956103709, 14348785, 346361023, 61474845, 1067015060, 82550965, 1017563942, 74768321, 583961398, 31356693, 30927731, 778268323, 1090141448, 302107346, 772377656, 42737658, 39670211, 87872151, 355475602, 733292510, 1060188426, 7872092, 536626178, 780421308, 1284462247, 1061246131, 1290086017, 626978982, 9736262, 15371839, 20847782, 88178923, 1327456920, 1263245036, 1337998837, 1270883137, 1343322198, 6880272, 429409766, 1187369023, 1370367745, 43813832, 1342749290, 1374866544, 1382363030, 1401399061, 1069746134, 866913200, 1425741846, 12991442, 12972162, 37724762, 1367947868, 26708928, 567675358, 1308101, 44887107, 1462783644, 1035005310, 1479891301, 1482748382, 1507379414, 1514435269, 21213172, 180551116, 1537671018, 46190093, 1443861199, 1187676936, 167551803, 1655146460, 1655361678, 21664978, 13986032, 265555259, 244152240, 1700798971, 1736357976, 1335263382, 1850843947, 18345963, 1919385937, 1947142472, 322163331, 1933077380, 13760632, 14825938, 261471634, 568603355, 62365107, 18724032, 205990344, 106960729, 83703087, 1969315381, 213760064, 2153396016, 14229915, 486664826, 2160191670, 822092851, 1173411638, 2175213703, 21311112, 25173002, 1417641444, 160226220, 15730225, 756909978, 1388351190, 2205725144, 2220631609, 1110665653, 276667609, 19996051, 17062640, 2259387949, 2214453257, 2264269989, 54662153, 19288344, 1210243152, 173999134, 2292085230, 1690247995, 17570390, 13115682, 9600012, 2284568810, 17910183, 187692350, 1647034310, 625298957, 261061836, 795885295, 39288259, 14193293, 313857694, 169586790, 26550781, 330729127, 294957256, 569243855, 95234871, 24224451, 1921737865, 2181247928, 478035433, 492801838, 270498181, 382267114, 117290989, 524487620, 12, 93017945, 109184306, 243381107, 7819, 331120729, 29303481, 543031842, 17457712, 44157138, 17013639, 454400056, 61133, 414, 14172588, 44681528, 14351575, 19832728, 41597399, 246981058, 77812872, 82721258, 1543662590, 19196415, 454287398, 345094294, 51531042, 192943325, 862431379, 1046009282, 113130846, 216561848, 127903390, 14906112, 14179534, 15818208, 47780783, 9064382, 173953451, 23477295, 26534759, 135216291, 184288536, 777926, 5637652, 185172015, 1118937540, 1091007859, 80273245, 1251260779, 550491763, 152415772, 15140704, 41310675, 184964515, 322741379, 16642487, 35206553, 18042822, 286712462, 217146254, 82836356, 158414847, 14771122, 1330457336, 18463380, 1275935983, 405104979, 24850085, 25426820, 42084994, 14115587, 1955771, 14679307, 166747718, 14485018, 67695829, 19758987, 28164262, 1386731, 261836669, 21572629, 18637160, 159894847, 10226012, 15485441, 21506437, 27668050, 24278900, 8962732, 15888142, 14506253, 16258444, 169962549, 28644174, 20015311, 18481113, 72423061, 25782819, 15846407, 65117212, 38103536, 1106836532, 37188475, 16181788, 14446148, 3451021, 76997832, 83471831, 113034662, 20605481, 17790274, 14098533, 70775995, 17093617, 355741893, 142157505, 12876012, 248906051, 332638587, 201166453, 20045803, 11413832, 16081046, 21369740, 14749606, 14128780, 63485337, 421472043, 17461978, 283751494, 37035986, 228898436, 20090838, 545037701, 12938, 9902382, 21294797, 19001664, 7120172, 456760820, 124011468, 441348149, 7853112, 174307074, 204832963, 22080646, 52613032, 86826380, 200662933, 71341571, 53921137, 30335230, 15814666, 15134782, 8867892, 17789605, 175378976, 17775046, 16223958, 331272730, 104366764, 281670654, 149308499, 117643784, 120892393, 15559968, 19570592, 19208457, 44759834, 5152171, 282193031, 16031984, 57577733, 216665512, 284611673, 104671599, 18131961, 18656830, 9444872, 165511377, 1465481, 20416406, 38536306, 23544596, 6480682, 62581962, 89503894, 114946743, 177335809, 51536547, 20016916, 21682398, 2911221, 80700514, 42666987, 84012388, 84388888, 14803571, 1559451, 876081, 40821828, 208369897, 15282481, 17060883, 1974, 217277407, 14171507, 26929606, 15537209, 3407121, 44642135, 5754452, 21457241, 155741970, 6367882, 14261257, 18664400, 14272507, 243404424, 14706252, 9152862, 27663212, 113211856, 191216044, 16257372, 6450482, 25441580, 37688044, 27013031, 16360418, 65036290, 228235730, 60383, 57545148, 79879652, 5500632, 40142558, 259379883, 24200566, 273531261, 261546340, 169330628, 19725644, 20189847, 15671236, 213371433, 22084427, 117145869, 7860352, 15576928, 41825972, 242443520, 238080843, 237482881, 131351549, 14715999, 52484614, 29348052, 66700936, 14112294, 132690279, 199097888, 18948541, 31986700, 632323, 14102160, 113897988, 18556103, 22324642, 195370058, 191922531, 168841922, 193012164, 67187098, 68810491, 14824849, 6114312, 38712496, 24008967, 1594501, 3551171, 40519997, 8946022, 175913182, 801972, 22621511, 181168968, 169686021, 72956023, 105250713, 44039298, 51120621, 25935366, 18484975, 14557257, 10322152, 14336349, 20289974, 54795290, 23233909, 42343110, 15234407, 52403812, 773094, 5803082, 2735631, 16462623, 16432034, 22872643, 15766521, 24826123, 116079933, 18548221, 4404141, 16965419, 22793243, 24926710, 68450853, 32630330, 49115617, 117324673, 118869487, 118019683, 117575289, 117258992, 118313926, 78304037, 8126322, 18208354, 16028268, 23620516, 14998587, 14739915, 14990751, 6210882, 20803022, 31455711, 656483, 22935006, 115485051, 17828988, 12345462, 16476578, 25556384, 14012072, 27167977, 18590165, 19279990, 85117434, 749863, 14179822, 23247926, 29047058, 26479142, 639643, 8646952, 641433, 33423, 25437410, 15641791, 36795587, 17864230, 19617190, 27479039, 70458837, 9930742, 8067082, 47652631, 10305212, 926981, 52269052, 26061291, 809760, 9562562, 1436461, 6776612, 83883736, 978241, 36711760, 16525221, 12598692, 8345722, 6579512, 18394443, 9391332, 29512247, 25091677, 71788929, 1987491, 16360503, 16303106, 4519121, 34986425, 17719233, 14075928, 20588077, 21821391, 21527463, 11813582, 18931553, 12860612, 15060582, 69382909, 16134731, 14876536, 44464830, 15793334, 68641837, 61033129, 26084891, 58877375, 27050042, 11039092, 78789634, 14946770, 29247941, 16538306, 89059445, 15397275, 13572172, 15224802, 20755177, 18801600, 7472812, 22090361, 36279501, 44252200, 17051583, 19011374, 15606316, 1597691, 40123024, 15640349, 21554008, 10821, 18353692, 30062457, 16259141, 47569242, 16030528, 15814308, 8431872, 30613018, 14241394, 13288902, 37582911, 30678704, 940821, 12091862, 15678262, 15615894, 14913026, 9009692, 14223829, 838501, 16680474, 31473158, 48744560, 39261520, 20843686, 36405354, 16375564, 21659808, 14535105, 42521556, 17002699, 15855961, 5670272, 17540532, 14221104, 11113, 55934591, 17245016, 27754737, 17803123, 14340517, 15141493, 21188682, 17448341, 17859872, 11044262, 24004984, 51774692, 12782292, 60821263, 6493372, 30699263, 14475799, 20445840, 19749651, 40381496, 23728904, 33963105, 15259803, 19555275, 16367244, 6022312, 16273516, 31663941, 6324712, 16017140, 37182331, 14061684, 66683880, 66262826, 20930227, 10201672, 28017500, 14371746, 12628782, 25894859, 15170671, 60547000, 15106206, 30410033, 52260919, 17316566, 42497911, 1385281, 14052186, 39558671, 37666136, 781505, 10913242, 30101604, 14218593, 25505266, 20342367, 34932726, 15729558, 21792170, 31255906, 14532155, 36741684, 52571110, 23093117, 14052821, 5870132, 16636329, 16681176, 796605, 14269673, 30957285, 7497542, 36456150, 14051124, 18119949, 14126734, 18367191, 22569618, 16317798, 11689382, 23806129, 14767812, 13240222, 27649391, 21638554, 15078414, 14874786, 1388851, 18179897, 23690856, 18848007, 16787983, 27816994, 6064492, 16382367, 16952499, 18477749, 16978149, 15384888, 14059392, 7300882, 14157618, 10812812, 12740542, 14066660, 16180597, 709423, 16944073, 1642011, 14271848, 15816049, 14500968, 20540631, 15191548, 12217652, 14448849, 16665766, 1913811, 1263921, 9322162, 13564282, 15840884, 15036406, 14683453, 15627226, 15696058, 14106410, 7478612, 20411754, 1592501, 14086602, 15013140, 14254414, 15666261, 10157442, 19921455, 20278071, 18582729, 19406110, 18051046, 43833, 19748566, 14218598, 14673345, 19960135, 9840472, 14685595, 12680, 17555499, 14086899, 18948461, 5882252, 18443480, 15689635, 15446888, 6902732, 14936470, 16248657, 360493, 6865612, 19055054, 18201546, 18626555, 8152512, 648583, 9025222, 11445542, 17644634, 7348902, 17269167, 5720042, 15508670, 8344152, 16293715, 15679149, 10113442, 16818526, 9381242, 13680602, 18366049, 13234242, 15602896, 15310811, 5203191, 17080369, 814314, 5578812, 15769292, 15137642, 14665212, 5468532, 14513054, 17236863, 15150692, 14247004, 14480251, 14101678, 14844061, 14218075, 650763, 15674244, 629133, 16448517, 5191211, 1684831, 15396456, 18997933, 18536035, 15816414, 14268020, 13921332, 16350380, 16166443, 949401, 5568592, 807487, 17191815, 15358297, 14342118, 15175095, 842291, 18851345, 19022766, 18819163, 15200820, 18603164, 10816552, 15191692, 16788751, 14540139, 14163345, 1014691, 11485862, 18400561, 14412325, 9322182, 814158, 16375003, 15042870, 10072442, 3584921, 17844826, 14200767, 14314704, 17592490, 14317934, 17326469, 14221710, 16704920, 3162831, 18842337, 15428788, 59213, 16300462, 14878614, 18682397, 662533, 18348582, 5768872, 73493, 607433, 41713, 17194296, 11262002, 15164179, 11947962, 14921768, 5345032, 6115382, 17862925, 17203262, 14755326, 16672326, 14578956, 17398731, 9987572, 15835233, 5072311, 14102561, 17451980, 15922863, 14061786, 4647151, 14192970, 14356225, 7547832, 7049072, 15913931, 1493121, 15924695, 8990162, 5943422, 15164220, 15941059, 7420772, 14078841, 17132247, 14307448, 7701942, 6699552, 8694822, 789747, 16491104, 15724091, 16444495, 8366722, 1108901, 8691722, 15054574, 8600502, 6477352, 14180896, 15345569, 9561422, 15036253, 1316831, 14781617, 6070882, 14398475, 12761542, 15255175, 1084, 15855472, 14263680, 9282272, 5939562, 14278066, 792699, 807776, 19443, 12914562, 60413, 143593, 15665583, 774010, 634163, 7214972, 14606202, 15643730, 14614146, 14970087, 8954702, 3815041, 15275958, 6954, 11349512, 1427171, 14295984, 7478512, 14381110, 7767772, 769594, 38073, 5761942, 328073, 755603, 1744761, 1666871, 759147, 14548674, 49583, 8366312, 14611336, 1838301, 14046334, 14104405, 7413392, 35623, 8635642, 12170032, 1471021, 6688272, 13253212, 14202656, 14181062, 37193, 23363, 1629461, 14308927, 7441552, 897481, 5350852, 9183382, 8531292, 813286, 1260091, 821083, 1709231, 13148, 1878401, 2141321, 8196772, 3812351, 12330642, 4417201, 6969642, 851791, 48213, 8270042, 8669672, 7779312, 6183532, 1526411, 1831611, 3125451, 5819362, 5686132, 804358, 4810701, 1179261, 955201, 524463]"
